1.229618646722101794e+01	1.188997164548930918e+01	1.235909364241785369e+01	1.254718144943851676e+01	1.166711262125922310e+01	1.078979971649182268e+01	1.253134339959230381e+01	1.265576225703685687e+01	1.201547500191246520e+01	1.174155910565485250e+01
1.283956505896743572e+01	1.155390380153671437e+01	1.226507256610291918e+01	1.355552859005400634e+01	1.194033101475342384e+01	1.177127518768283032e+01	1.124772646096592865e+01	1.201239694634671196e+01	1.171023725010466521e+01	1.325240510967384644e+01
1.177254231832366216e+01	1.219069829408718597e+01	1.304040052809635952e+01	1.299049737729984599e+01	1.232000632192463563e+01	1.204364781985187882e+01	1.256662009685242687e+01	1.354317240255820565e+01	1.241518537044924564e+01	1.289667718898813931e+01
1.246262842350047251e+01	1.252521161104348302e+01	1.183411327621107034e+01	1.237996818655548559e+01	1.240865225146817075e+01	1.187438619563419984e+01	1.202798369013711977e+01	1.169695414551981294e+01	1.278801557845756598e+01	1.220645266407148455e+01
1.256553342455785049e+01	1.298530576508420786e+01	1.258053756681296065e+01	1.272530117933840721e+01	1.273370322123724385e+01	1.312316189629485841e+01	1.200554150066252035e+01	1.229714395313392217e+01	1.230116098476946895e+01	1.223025623304179810e+01
1.263321865630980945e+01	1.256278230119177231e+01	1.296469570180207143e+01	1.315869654411530298e+01	1.355519422032885934e+01	1.231203968621259648e+01	1.347441685418316837e+01	1.330484826291103140e+01	1.380645289615419991e+01	1.218666161032004425e+01
1.279153631995281870e+01	1.340352889253083113e+01	1.229044457293362669e+01	1.330302555878748905e+01	1.253983066829370507e+01	1.295778645600185719e+01	1.250395429075999942e+01	1.270011451144814529e+01	1.324365312841423403e+01	1.260149265361384252e+01
1.264551419650599229e+01	1.298438069044495435e+01	1.374249362968636134e+01	1.304333649826613772e+01	1.245977647724241066e+01	1.231717472610479724e+01	1.325468661792344349e+01	1.252717604925022243e+01	1.251407386359519336e+01	1.255415935928761151e+01
1.266912227000227453e+01	1.222790607048043476e+01	1.249354167827124762e+01	1.232071321826916233e+01	1.279833025716600403e+01	1.308092397976295906e+01	1.313915681585210216e+01	1.260840557631385650e+01	1.280736287544942265e+01	1.284153260278428199e+01
1.301552190690137145e+01	1.313233760128231431e+01	1.277266580471126112e+01	1.300519383416906827e+01	1.287791274131119046e+01	1.273486303727516322e+01	1.240470911787457986e+01	1.293909189019163186e+01	1.254918210774797949e+01	1.317608605554287315e+01
1.279825292450724916e+01	1.277680029089825098e+01	1.311484768769039277e+01	1.297918472552245106e+01	1.288783747231863863e+01	1.276784765283339773e+01	1.320417278721912879e+01	1.327942693669955432e+01	1.279406683946867851e+01	1.305477529975301998e+01
1.295525505041814718e+01	1.284603964921964803e+01	1.294807667249428285e+01	1.303189870398333561e+01	1.295674748336630344e+01	1.262490340724834148e+01	1.307405683987115630e+01	1.299530795047125054e+01	1.287622632110223009e+01	1.293348944922029631e+01
1.299303607178996600e+01	1.297950507899829553e+01	1.305828677506606184e+01	1.307969763052062184e+01	1.289725763919518187e+01	1.293765595718322281e+01	1.296182132287450983e+01	1.295304816258574832e+01	1.284229520390214319e+01	1.303975039980466732e+01
1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01	1.305431949865631935e+01
