4.000000000000000000e+00	5.000000000000000000e+00	5.500000000000000000e+00	5.000000000000000000e+00	7.000000000000000000e+00	3.500000000000000000e+00	5.000000000000000000e+00	5.500000000000000000e+00	5.000000000000000000e+00	7.000000000000000000e+00
6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00
6.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00
6.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00
7.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00
6.500000000000000000e+00	6.500000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00
6.000000000000000000e+00	6.000000000000000000e+00	6.500000000000000000e+00	6.500000000000000000e+00	5.500000000000000000e+00	7.000000000000000000e+00	5.000000000000000000e+00	6.500000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00
7.000000000000000000e+00	5.500000000000000000e+00	6.000000000000000000e+00	5.000000000000000000e+00	6.000000000000000000e+00	6.500000000000000000e+00	7.000000000000000000e+00	5.500000000000000000e+00	6.500000000000000000e+00	7.000000000000000000e+00
6.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	6.500000000000000000e+00	6.000000000000000000e+00	6.500000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	6.500000000000000000e+00	6.500000000000000000e+00
6.500000000000000000e+00	6.500000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	5.500000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	6.500000000000000000e+00	6.000000000000000000e+00
6.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	6.500000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	6.500000000000000000e+00	5.500000000000000000e+00	6.500000000000000000e+00	7.500000000000000000e+00
7.000000000000000000e+00	6.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00
7.000000000000000000e+00	7.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	6.000000000000000000e+00	8.000000000000000000e+00	7.000000000000000000e+00
7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00	7.000000000000000000e+00
