0.0584513 0.739939
0.0584648 0.745945
0.0598592 0.751988
0.0603758 0.758067
0.0608096 0.764183
0.0608658 0.770337
0.0609602 0.776529
0.0612336 0.782759
0.0613929 0.789029
0.0614145 0.795338
0.0624026 0.801687
0.0625726 0.808077
0.0626697 0.814508
0.0629227 0.820981
0.0636661 0.827495
0.0650836 0.834053
0.0658464 0.840653
0.0666864 0.847298
0.0667992 0.853987
0.0671923 0.860721
0.0682532 0.867501
0.0694836 0.874327
0.0698315 0.881199
0.0702837 0.88812
0.0709866 0.895089
0.0711603 0.902106
0.0718659 0.909173
0.0719321 0.916291
0.072543 0.923459
0.0728774 0.930679
0.073411 0.937952
0.0756561 0.945278
0.0762906 0.952658
0.0765853 0.960093
0.0769441 0.967584
0.0770145 0.975131
0.0772432 0.982736
0.0774642 0.990399
0.077782 0.998121
0.0779181 1.0059
0.0791502 1.01375
0.079701 1.02165
0.0797184 1.02962
0.0803991 1.03765
0.0806404 1.04575
0.0819979 1.05391
0.0820102 1.06214
0.0843134 1.07044
0.0844647 1.07881
0.0860445 1.08725
0.0868972 1.09576
0.0885057 1.10434
0.0889504 1.113
0.0897954 1.12173
0.0921577 1.13055
0.09251 1.13943
0.0927744 1.1484
0.0943738 1.15745
0.0953219 1.16659
0.0954313 1.1758
0.0957586 1.1851
0.0975281 1.19449
0.0977183 1.20397
0.0978551 1.21354
0.0984505 1.2232
0.0986349 1.23296
0.0989636 1.24281
0.101703 1.25276
0.102992 1.26281
0.103242 1.27297
0.104627 1.28322
0.104801 1.29358
0.105353 1.30406
0.10614 1.31464
0.107347 1.32533
0.107956 1.33614
0.110284 1.34707
0.110455 1.35812
0.111574 1.3693
0.111664 1.3806
0.111881 1.39203
0.113433 1.40359
0.114135 1.41528
0.114142 1.42712
0.116269 1.43909
0.117677 1.45121
0.118103 1.46348
0.120632 1.47591
0.120649 1.48849
0.120818 1.50122
0.120944 1.51413
0.120955 1.5272
0.122952 1.54045
0.123574 1.55387
0.12418 1.56747
0.125125 1.58127
0.126396 1.59525
0.127171 1.60944
0.127523 1.62383
0.129291 1.63843
0.129537 1.65324
0.129581 1.66828
0.133758 1.68355
0.137982 1.69905
0.139295 1.7148
0.142244 1.7308
0.142897 1.74706
0.143733 1.76359
0.146945 1.7804
0.150866 1.79749
0.153152 1.81488
0.153737 1.83258
0.154128 1.8506
0.155253 1.86895
0.156072 1.88764
0.156582 1.90669
0.156742 1.92611
0.157138 1.94591
0.161012 1.96611
0.161486 1.98673
0.163486 2.00779
0.164136 2.02929
0.165296 2.05127
0.169486 2.07374
0.171471 2.09673
0.174388 2.12026
0.174633 2.14436
0.178727 2.16905
0.180203 2.19437
0.180772 2.22035
0.181807 2.24702
0.183422 2.27441
0.18428 2.30259
0.185863 2.33157
0.187346 2.36143
0.187556 2.3922
0.190617 2.42395
0.203742 2.45674
0.204461 2.49064
0.205923 2.52573
0.211367 2.5621
0.212074 2.59984
0.215971 2.63906
0.216632 2.67988
0.217112 2.72244
0.220054 2.76689
0.22386 2.81341
0.227646 2.8622
0.22819 2.91349
0.230639 2.96756
0.231737 3.02472
0.236537 3.08534
0.237996 3.14988
0.241313 3.21888
0.246219 3.29298
0.25444 3.37303
0.295649 3.46004
0.30998 3.55535
0.317764 3.66071
0.32015 3.77849
0.326807 3.91202
0.351369 4.06617
0.358482 4.2485
0.368905 4.47164
0.392669 4.75932
0.425423 5.16479
0.434794 5.85793
